Date,Country,State,City,Pure Gold,Standard Gold
12-02-2018,India,Maharashtra,Nagpur,3050,2905
12-03-2018,India,Maharashtra,Nagpur,3075,2930
12-04-2018,India,Maharashtra,Nagpur,3098,2953
12-05-2018,India,Maharashtra,Nagpur,3095,2949
12-06-2018,India,Maharashtra,Nagpur,3116,2970
12-07-2018,India,Maharashtra,Nagpur,3111,2965
12-08-2018,India,Maharashtra,Nagpur,3156,3010
12-09-2018,India,Maharashtra,Nagpur,3156,3010
12-10-2018,India,Maharashtra,Nagpur,3150,3004
12-11-2018,India,Maharashtra,Nagpur,3170,3024
12-12-2018,India,Maharashtra,Nagpur,3170,3024
12/13/2018,India,Maharashtra,Nagpur,3158,3012
12/14/2018,India,Maharashtra,Nagpur,3150,3004
12/15/2018,India,Maharashtra,Nagpur,3156,3010
12/16/2018,India,Maharashtra,Nagpur,3156,3010
12/17/2018,India,Maharashtra,Nagpur,3139,2993
12/18/2018,India,Maharashtra,Nagpur,3132,2986
12/19/2018,India,Maharashtra,Nagpur,3114,2968
12/20/2018,India,Maharashtra,Nagpur,3108,2962
12/21/2018,India,Maharashtra,Nagpur,3133,2987
12/22/2018,India,Maharashtra,Nagpur,3125,2979
12/23/2018,India,Maharashtra,Nagpur,3125,2979
12/24/2018,India,Maharashtra,Nagpur,3133,2987
12/25/2018,India,Maharashtra,Nagpur,3151,3005
12/26/2018,India,Maharashtra,Nagpur,3153,3007
12/27/2018,India,Maharashtra,Nagpur,3163,3017
12/28/2018,India,Maharashtra,Nagpur,3162,3016
12/29/2018,India,Maharashtra,Nagpur,3168,3022
12/30/2018,India,Maharashtra,Nagpur,3168,3022
12/31/2018,India,Maharashtra,Nagpur,3163,3017
01-01-2019,India,Maharashtra,Nagpur,3167,3021
01-02-2019,India,Maharashtra,Nagpur,3185,3039
01-03-2019,India,Maharashtra,Nagpur,3198,3052
01-04-2019,India,Maharashtra,Nagpur,3183,3037
01-05-2019,India,Maharashtra,Nagpur,3170,3024
01-06-2019,India,Maharashtra,Nagpur,3170,3024
01-07-2019,India,Maharashtra,Nagpur,3190,3044
01-08-2019,India,Maharashtra,Nagpur,3183,3037
01-09-2019,India,Maharashtra,Nagpur,3197,3051
01-10-2019,India,Maharashtra,Nagpur,3223,3076
01-11-2019,India,Maharashtra,Nagpur,3219,3072
01-12-2019,India,Maharashtra,Nagpur,3223,3076
1/13/2019,India,Maharashtra,Nagpur,3223,3076
1/14/2019,India,Maharashtra,Nagpur,3235,3088
1/15/2019,India,Maharashtra,Nagpur,3238,3091
1/16/2019,India,Maharashtra,Nagpur,3249,3102
1/17/2019,India,Maharashtra,Nagpur,3258,3111
1/18/2019,India,Maharashtra,Nagpur,3240,3093
1/19/2019,India,Maharashtra,Nagpur,3238,3091
1/20/2019,India,Maharashtra,Nagpur,3238,3091
1/21/2019,India,Maharashtra,Nagpur,3227,3080
1/22/2019,India,Maharashtra,Nagpur,3243,3096
1/23/2019,India,Maharashtra,Nagpur,3244,3097
1/24/2019,India,Maharashtra,Nagpur,3236,3089
1/25/2019,India,Maharashtra,Nagpur,3239,3092
1/26/2019,India,Maharashtra,Nagpur,3268,3121
1/27/2019,India,Maharashtra,Nagpur,3268,3121
1/28/2019,India,Maharashtra,Nagpur,3274,3127
1/29/2019,India,Maharashtra,Nagpur,3292,3145
1/30/2019,India,Maharashtra,Nagpur,3308,3161
1/31/2019,India,Maharashtra,Nagpur,3320,3173
02-01-2019,India,Maharashtra,Nagpur,3333,3186
02-02-2019,India,Maharashtra,Nagpur,3341,3194
02-03-2019,India,Maharashtra,Nagpur,3341,3194
02-04-2019,India,Maharashtra,Nagpur,3328,3181
02-05-2019,India,Maharashtra,Nagpur,3328,3181
02-06-2019,India,Maharashtra,Nagpur,3329,3182
02-07-2019,India,Maharashtra,Nagpur,3303,3156
02-08-2019,India,Maharashtra,Nagpur,3297,3150
02-09-2019,India,Maharashtra,Nagpur,3320,3173
02-10-2019,India,Maharashtra,Nagpur,3320,3173
02-11-2019,India,Maharashtra,Nagpur,3297,3150
02-12-2019,India,Maharashtra,Nagpur,3292,3145
2/13/2019,India,Maharashtra,Nagpur,3288,3141
2/14/2019,India,Maharashtra,Nagpur,3292,3145
2/15/2019,India,Maharashtra,Nagpur,3320,3173
2/16/2019,India,Maharashtra,Nagpur,3337,3190
2/17/2019,India,Maharashtra,Nagpur,3337,3190
2/18/2019,India,Maharashtra,Nagpur,3343,3196
2/19/2019,India,Maharashtra,Nagpur,3358,3211
2/20/2019,India,Maharashtra,Nagpur,3373,3226
2/21/2019,India,Maharashtra,Nagpur,3353,3206
2/22/2019,India,Maharashtra,Nagpur,3336,3189
2/23/2019,India,Maharashtra,Nagpur,3347,3200
2/24/2019,India,Maharashtra,Nagpur,3347,3200
2/25/2019,India,Maharashtra,Nagpur,3334,3187
2/26/2019,India,Maharashtra,Nagpur,3329,3182
2/27/2019,India,Maharashtra,Nagpur,3340,3193
2/28/2019,India,Maharashtra,Nagpur,3330,3183
03-01-2019,India,Maharashtra,Nagpur,3284,3137
03-02-2019,India,Maharashtra,Nagpur,3269,3122
03-03-2019,India,Maharashtra,Nagpur,3269,3122
03-04-2019,India,Maharashtra,Nagpur,3255,3108
03-05-2019,India,Maharashtra,Nagpur,3225,3078
03-06-2019,India,Maharashtra,Nagpur,3227,3080
03-07-2019,India,Maharashtra,Nagpur,3206,3059
03-08-2019,India,Maharashtra,Nagpur,3219,3072
03-09-2019,India,Maharashtra,Nagpur,3239,3092
03-10-2019,India,Maharashtra,Nagpur,3239,3092
03-11-2019,India,Maharashtra,Nagpur,3225,3077
03-12-2019,India,Maharashtra,Nagpur,3208,3060
3/13/2019,India,Maharashtra,Nagpur,3235,3087
3/14/2019,India,Maharashtra,Nagpur,3220,3072
3/15/2019,India,Maharashtra,Nagpur,3204,3056
3/16/2019,India,Maharashtra,Nagpur,3207,3059
3/17/2019,India,Maharashtra,Nagpur,3207,3059
3/18/2019,India,Maharashtra,Nagpur,3184,3036
3/19/2019,India,Maharashtra,Nagpur,3198,3050
3/20/2019,India,Maharashtra,Nagpur,3187,3039
3/21/2019,India,Maharashtra,Nagpur,3210,3062
3/22/2019,India,Maharashtra,Nagpur,3209,3061
3/23/2019,India,Maharashtra,Nagpur,3230,3082
3/24/2019,India,Maharashtra,Nagpur,3230,3082
3/25/2019,India,Maharashtra,Nagpur,3215,3067
3/26/2019,India,Maharashtra,Nagpur,3212,3064
3/27/2019,India,Maharashtra,Nagpur,3212,3064
3/28/2019,India,Maharashtra,Nagpur,3197,3049
3/29/2019,India,Maharashtra,Nagpur,3172,3025
3/30/2019,India,Maharashtra,Nagpur,3195,3048
3/31/2019,India,Maharashtra,Nagpur,3195,3048
04-01-2019,India,Maharashtra,Nagpur,3181,3034
04-02-2019,India,Maharashtra,Nagpur,3161,3014
04-03-2019,India,Maharashtra,Nagpur,3149,3002
04-04-2019,India,Maharashtra,Nagpur,3167,3020
04-05-2019,India,Maharashtra,Nagpur,3175,3028
04-06-2019,India,Maharashtra,Nagpur,3180,3033
04-07-2019,India,Maharashtra,Nagpur,3180,3033
04-08-2019,India,Maharashtra,Nagpur,3200,3053
04-09-2019,India,Maharashtra,Nagpur,3203,3056
04-10-2019,India,Maharashtra,Nagpur,3199,3052
04-11-2019,India,Maharashtra,Nagpur,3190,3043
04-12-2019,India,Maharashtra,Nagpur,3176,3029
4/13/2019,India,Maharashtra,Nagpur,3179,3031
4/14/2019,India,Maharashtra,Nagpur,3179,3031
4/15/2019,India,Maharashtra,Nagpur,3164,3016
4/16/2019,India,Maharashtra,Nagpur,3179,3031
4/17/2019,India,Maharashtra,Nagpur,3168,3017
4/18/2019,India,Maharashtra,Nagpur,3168,3017
4/19/2019,India,Maharashtra,Nagpur,3163,3012
4/20/2019,India,Maharashtra,Nagpur,3166,3015
4/21/2019,India,Maharashtra,Nagpur,3166,3015
4/22/2019,India,Maharashtra,Nagpur,3172,3021
4/23/2019,India,Maharashtra,Nagpur,3168,3017
4/24/2019,India,Maharashtra,Nagpur,3171,3020
4/25/2019,India,Maharashtra,Nagpur,3193,3042
4/26/2019,India,Maharashtra,Nagpur,3195,3044
4/27/2019,India,Maharashtra,Nagpur,3206,3055
4/28/2019,India,Maharashtra,Nagpur,3206,3055
4/29/2019,India,Maharashtra,Nagpur,3199,3048
4/30/2019,India,Maharashtra,Nagpur,3192,3041
05-01-2019,India,Maharashtra,Nagpur,3189,3038
05-02-2019,India,Maharashtra,Nagpur,3153,3002
05-03-2019,India,Maharashtra,Nagpur,3143,2992
05-04-2019,India,Maharashtra,Nagpur,3163,3012
05-05-2019,India,Maharashtra,Nagpur,3163,3012
05-06-2019,India,Maharashtra,Nagpur,3168,3017
05-07-2019,India,Maharashtra,Nagpur,3173,3022
05-08-2019,India,Maharashtra,Nagpur,3181,3030
05-09-2019,India,Maharashtra,Nagpur,3191,3040
05-10-2019,India,Maharashtra,Nagpur,3189,3038
05-11-2019,India,Maharashtra,Nagpur,3203,3052
05-12-2019,India,Maharashtra,Nagpur,3203,3052
5/13/2019,India,Maharashtra,Nagpur,3205,3054
5/14/2019,India,Maharashtra,Nagpur,3236,3085
5/15/2019,India,Maharashtra,Nagpur,3230,3083
5/16/2019,India,Maharashtra,Nagpur,3217,3070
5/17/2019,India,Maharashtra,Nagpur,3205,3058
5/18/2019,India,Maharashtra,Nagpur,3197,3050
5/19/2019,India,Maharashtra,Nagpur,3197,3050
5/20/2019,India,Maharashtra,Nagpur,3163,3016
5/21/2019,India,Maharashtra,Nagpur,3167,3020
5/22/2019,India,Maharashtra,Nagpur,3162,3015
5/23/2019,India,Maharashtra,Nagpur,3176,3026
5/24/2019,India,Maharashtra,Nagpur,3180,3030
5/25/2019,India,Maharashtra,Nagpur,3181,3031
5/26/2019,India,Maharashtra,Nagpur,3181,3031
5/27/2019,India,Maharashtra,Nagpur,3187,3037
5/28/2019,India,Maharashtra,Nagpur,3185,3035
5/29/2019,India,Maharashtra,Nagpur,3197,3047
5/30/2019,India,Maharashtra,Nagpur,3181,3031
5/31/2019,India,Maharashtra,Nagpur,3212,3062
06-01-2019,India,Maharashtra,Nagpur,3229,3079
06-02-2019,India,Maharashtra,Nagpur,3229,3079
06-03-2019,India,Maharashtra,Nagpur,3226,3076
06-04-2019,India,Maharashtra,Nagpur,3250,3097
06-05-2019,India,Maharashtra,Nagpur,3271,3116
06-06-2019,India,Maharashtra,Nagpur,3278,3122
06-07-2019,India,Maharashtra,Nagpur,3279,3123
06-08-2019,India,Maharashtra,Nagpur,3298,3142
06-09-2019,India,Maharashtra,Nagpur,3298,3142
06-10-2019,India,Maharashtra,Nagpur,3267,3111
06-11-2019,India,Maharashtra,Nagpur,3253,3097
06-12-2019,India,Maharashtra,Nagpur,3275,3119
6/13/2019,India,Maharashtra,Nagpur,3278,3122
6/14/2019,India,Maharashtra,Nagpur,3317,3161
6/15/2019,India,Maharashtra,Nagpur,3304,3148
6/16/2019,India,Maharashtra,Nagpur,3304,3148
6/17/2019,India,Maharashtra,Nagpur,3288,3132
6/18/2019,India,Maharashtra,Nagpur,3301,3145
6/19/2019,India,Maharashtra,Nagpur,3303,3147
6/20/2019,India,Maharashtra,Nagpur,3369,3213
6/21/2019,India,Maharashtra,Nagpur,3393,3237
6/22/2019,India,Maharashtra,Nagpur,3415,3259
6/23/2019,India,Maharashtra,Nagpur,3415,3259
6/24/2019,India,Maharashtra,Nagpur,3421,3265
6/25/2019,India,Maharashtra,Nagpur,3461,3303
6/26/2019,India,Maharashtra,Nagpur,3405,3247
6/27/2019,India,Maharashtra,Nagpur,3397,3239
6/28/2019,India,Maharashtra,Nagpur,3412,3254
6/29/2019,India,Maharashtra,Nagpur,3410,3252
6/30/2019,India,Maharashtra,Nagpur,3410,3252
07-01-2019,India,Maharashtra,Nagpur,3374,3216
07-02-2019,India,Maharashtra,Nagpur,3374,3216
07-03-2019,India,Maharashtra,Nagpur,3433,3274
07-04-2019,India,Maharashtra,Nagpur,3412,3255
07-05-2019,India,Maharashtra,Nagpur,3476,3319
07-06-2019,India,Maharashtra,Nagpur,3438,3281
07-07-2019,India,Maharashtra,Nagpur,3438,3281
07-08-2019,India,Maharashtra,Nagpur,3460,3303
07-09-2019,India,Maharashtra,Nagpur,3421,3264
07-10-2019,India,Maharashtra,Nagpur,3427,3270
07-11-2019,India,Maharashtra,Nagpur,3487,3330
07-12-2019,India,Maharashtra,Nagpur,3453,3296
7/13/2019,India,Maharashtra,Nagpur,3473,3316
7/14/2019,India,Maharashtra,Nagpur,3473,3316
7/15/2019,India,Maharashtra,Nagpur,3469,3312
7/16/2019,India,Maharashtra,Nagpur,3469,3312
7/17/2019,India,Maharashtra,Nagpur,3451,3294
7/18/2019,India,Maharashtra,Nagpur,3489,3332
7/19/2019,India,Maharashtra,Nagpur,3520,3363
7/20/2019,India,Maharashtra,Nagpur,3502,3345
7/21/2019,India,Maharashtra,Nagpur,3502,3345
7/22/2019,India,Maharashtra,Nagpur,3505,3348
7/23/2019,India,Maharashtra,Nagpur,3489,3332
7/24/2019,India,Maharashtra,Nagpur,3497,3340
7/25/2019,India,Maharashtra,Nagpur,3502,3345
7/26/2019,India,Maharashtra,Nagpur,3487,3330
7/27/2019,India,Maharashtra,Nagpur,3488,3331
7/28/2019,India,Maharashtra,Nagpur,3488,3331
7/29/2019,India,Maharashtra,Nagpur,3481,3324
7/30/2019,India,Maharashtra,Nagpur,3490,3333
7/31/2019,India,Maharashtra,Nagpur,3493,3336
08-01-2019,India,Maharashtra,Nagpur,3467,3310
08-02-2019,India,Maharashtra,Nagpur,3540,3383
08-03-2019,India,Maharashtra,Nagpur,3573,3416
08-04-2019,India,Maharashtra,Nagpur,3573,3416
08-05-2019,India,Maharashtra,Nagpur,3617,3460
08-06-2019,India,Maharashtra,Nagpur,3630,3473
08-07-2019,India,Maharashtra,Nagpur,3704,3547
08-08-2019,India,Maharashtra,Nagpur,3715,3558
08-09-2019,India,Maharashtra,Nagpur,3726,3569
08-10-2019,India,Maharashtra,Nagpur,3739,3582
08-11-2019,India,Maharashtra,Nagpur,3739,3582
08-12-2019,India,Maharashtra,Nagpur,3760,3603
8/13/2019,India,Maharashtra,Nagpur,3784,3627
8/14/2019,India,Maharashtra,Nagpur,3735,3578
8/15/2019,India,Maharashtra,Nagpur,3775,3618
8/16/2019,India,Maharashtra,Nagpur,3740,3583
8/17/2019,India,Maharashtra,Nagpur,3764,3607
8/18/2019,India,Maharashtra,Nagpur,3764,3607
8/19/2019,India,Maharashtra,Nagpur,3741,3584
8/20/2019,India,Maharashtra,Nagpur,3761,3604
8/21/2019,India,Maharashtra,Nagpur,3751,3594
8/22/2019,India,Maharashtra,Nagpur,3765,3608
8/23/2019,India,Maharashtra,Nagpur,3757,3600
8/24/2019,India,Maharashtra,Nagpur,3837,3680
8/25/2019,India,Maharashtra,Nagpur,3837,3680
8/26/2019,India,Maharashtra,Nagpur,3842,3685
8/27/2019,India,Maharashtra,Nagpur,3837,3680
8/28/2019,India,Maharashtra,Nagpur,3870,3713
8/29/2019,India,Maharashtra,Nagpur,3869,3712
8/30/2019,India,Maharashtra,Nagpur,3839,3682
8/31/2019,India,Maharashtra,Nagpur,3848,3691
09-01-2019,India,Maharashtra,Nagpur,3848,3691
09-02-2019,India,Maharashtra,Nagpur,3859,3702
09-03-2019,India,Maharashtra,Nagpur,3886,3729
09-04-2019,India,Maharashtra,Nagpur,3898,3741
09-05-2019,India,Maharashtra,Nagpur,3898,3741
09-06-2019,India,Maharashtra,Nagpur,3815,3658
09-07-2019,India,Maharashtra,Nagpur,3828,3671
09-08-2019,India,Maharashtra,Nagpur,3828,3671
09-09-2019,India,Maharashtra,Nagpur,3816,3659
09-10-2019,India,Maharashtra,Nagpur,3806,3649
09-11-2019,India,Maharashtra,Nagpur,3791,3634
09-12-2019,India,Maharashtra,Nagpur,3771,3614
9/13/2019,India,Maharashtra,Nagpur,3769,3612
9/14/2019,India,Maharashtra,Nagpur,3741,3584
9/15/2019,India,Maharashtra,Nagpur,3741,3584
9/16/2019,India,Maharashtra,Nagpur,3777,3620
9/17/2019,India,Maharashtra,Nagpur,3772,3615
9/18/2019,India,Maharashtra,Nagpur,3757,3600
9/19/2019,India,Maharashtra,Nagpur,3737,3580
9/20/2019,India,Maharashtra,Nagpur,3743,3586
9/21/2019,India,Maharashtra,Nagpur,3770,3613
9/22/2019,India,Maharashtra,Nagpur,3770,3613
9/23/2019,India,Maharashtra,Nagpur,3769,3612
9/24/2019,India,Maharashtra,Nagpur,3771,3614
9/25/2019,India,Maharashtra,Nagpur,3799,3642
9/26/2019,India,Maharashtra,Nagpur,3753,3596
9/27/2019,India,Maharashtra,Nagpur,3756,3599
9/28/2019,India,Maharashtra,Nagpur,3775,3618
9/29/2019,India,Maharashtra,Nagpur,3775,3618
9/30/2019,India,Maharashtra,Nagpur,3745,3588
10-01-2019,India,Maharashtra,Nagpur,3713,3556
10-02-2019,India,Maharashtra,Nagpur,3763,3606
10-03-2019,India,Maharashtra,Nagpur,3787,3630
10-04-2019,India,Maharashtra,Nagpur,3801,3644
10-05-2019,India,Maharashtra,Nagpur,3805,3648
10-06-2019,India,Maharashtra,Nagpur,3805,3648
10-07-2019,India,Maharashtra,Nagpur,3809,3652
10-08-2019,India,Maharashtra,Nagpur,3805,3648
10-09-2019,India,Maharashtra,Nagpur,3815,3658
10-10-2019,India,Maharashtra,Nagpur,3827,3670
10-11-2019,India,Maharashtra,Nagpur,3810,3653
10-12-2019,India,Maharashtra,Nagpur,3809,3644
10/13/2019,India,Maharashtra,Nagpur,3809,3644
10/14/2019,India,Maharashtra,Nagpur,3825,3660
10/15/2019,India,Maharashtra,Nagpur,3843,3678
10/16/2019,India,Maharashtra,Nagpur,3826,3661
10/17/2019,India,Maharashtra,Nagpur,3828,3663
10/18/2019,India,Maharashtra,Nagpur,3822,3657
10/19/2019,India,Maharashtra,Nagpur,3831,3666
10/20/2019,India,Maharashtra,Nagpur,3831,3666
10/21/2019,India,Maharashtra,Nagpur,3822,3657
10/22/2019,India,Maharashtra,Nagpur,3817,3652
10/23/2019,India,Maharashtra,Nagpur,3832,3667
10/24/2019,India,Maharashtra,Nagpur,3828,3663
10/25/2019,India,Maharashtra,Nagpur,3858,3693
10/26/2019,India,Maharashtra,Nagpur,3853,3688
10/27/2019,India,Maharashtra,Nagpur,3853,3688
10/28/2019,India,Maharashtra,Nagpur,3848,3685
10/29/2019,India,Maharashtra,Nagpur,3827,3664
10/30/2019,India,Maharashtra,Nagpur,3830,3667
10/31/2019,India,Maharashtra,Nagpur,3859,3696
11-01-2019,India,Maharashtra,Nagpur,3876,3713
11-02-2019,India,Maharashtra,Nagpur,3868,3705
11-03-2019,India,Maharashtra,Nagpur,3868,3705
11-04-2019,India,Maharashtra,Nagpur,3864,3701
11-05-2019,India,Maharashtra,Nagpur,3855,3692
11-06-2019,India,Maharashtra,Nagpur,3821,3658
11-07-2019,India,Maharashtra,Nagpur,3821,3658
11-08-2019,India,Maharashtra,Nagpur,3796,3633
11-09-2019,India,Maharashtra,Nagpur,3793,3630
11-10-2019,India,Maharashtra,Nagpur,3793,3630
11-11-2019,India,Maharashtra,Nagpur,3799,3636
11-12-2019,India,Maharashtra,Nagpur,3781,3618
11/13/2019,India,Maharashtra,Nagpur,3807,3644
11/14/2019,India,Maharashtra,Nagpur,3826,3663
11/15/2019,India,Maharashtra,Nagpur,3801,3638
11/16/2019,India,Maharashtra,Nagpur,3808,3645
11/17/2019,India,Maharashtra,Nagpur,3808,3645
11/18/2019,India,Maharashtra,Nagpur,3790,3629
11/19/2019,India,Maharashtra,Nagpur,3810,3649
11/20/2019,India,Maharashtra,Nagpur,3825,3664
11/21/2019,India,Maharashtra,Nagpur,3815,3654
11/22/2019,India,Maharashtra,Nagpur,3807,3646
11/23/2019,India,Maharashtra,Nagpur,3800,3639
11/24/2019,India,Maharashtra,Nagpur,3800,3639
11/25/2019,India,Maharashtra,Nagpur,3784,3623
11/26/2019,India,Maharashtra,Nagpur,3779,3618
11/27/2019,India,Maharashtra,Nagpur,3773,3612
11/28/2019,India,Maharashtra,Nagpur,3775,3614
11/29/2019,India,Maharashtra,Nagpur,3787,3626
11/30/2019,India,Maharashtra,Nagpur,3807,3646
12-01-2019,India,Maharashtra,Nagpur,3807,3646
12-02-2019,India,Maharashtra,Nagpur,3778,3617
12-03-2019,India,Maharashtra,Nagpur,3789,3628
12-04-2019,India,Maharashtra,Nagpur,3809,3648
12-05-2019,India,Maharashtra,Nagpur,3826,3644
12-06-2019,India,Maharashtra,Nagpur,3822,3640
12-07-2019,India,Maharashtra,Nagpur,3793,3612
12-08-2019,India,Maharashtra,Nagpur,3793,3612
12-09-2019,India,Maharashtra,Nagpur,3785,3605
12-10-2019,India,Maharashtra,Nagpur,3777,3597
12-11-2019,India,Maharashtra,Nagpur,3777,3597
12-12-2019,India,Maharashtra,Nagpur,3782,3602
12/13/2019,India,Maharashtra,Nagpur,3780,3600
12/14/2019,India,Maharashtra,Nagpur,3803,3622
12/15/2019,India,Maharashtra,Nagpur,3803,3622
12/16/2019,India,Maharashtra,Nagpur,3803,3622
12/17/2019,India,Maharashtra,Nagpur,3808,3627
12/18/2019,India,Maharashtra,Nagpur,3815,3634
12/19/2019,India,Maharashtra,Nagpur,3810,3629
12/20/2019,India,Maharashtra,Nagpur,3817,3636
12/21/2019,India,Maharashtra,Nagpur,3819,3637
12/22/2019,India,Maharashtra,Nagpur,3819,3637
12/23/2019,India,Maharashtra,Nagpur,3833,3651
12/24/2019,India,Maharashtra,Nagpur,3847,3665
12/25/2019,India,Maharashtra,Nagpur,3883,3698
12/26/2019,India,Maharashtra,Nagpur,3877,3692
12/27/2019,India,Maharashtra,Nagpur,3899,3714
12/28/2019,India,Maharashtra,Nagpur,3917,3730
12/29/2019,India,Maharashtra,Nagpur,3917,3730
12/30/2019,India,Maharashtra,Nagpur,3909,3722
12/31/2019,India,Maharashtra,Nagpur,3929,3742
01-01-2020,India,Maharashtra,Nagpur,3922,3735
01-02-2020,India,Maharashtra,Nagpur,3923,3736
01-03-2020,India,Maharashtra,Nagpur,4005,3815
01-04-2020,India,Maharashtra,Nagpur,4024,3832
01-05-2020,India,Maharashtra,Nagpur,4024,3832
01-06-2020,India,Maharashtra,Nagpur,4088,3896
01-07-2020,India,Maharashtra,Nagpur,4056,3863
01-08-2020,India,Maharashtra,Nagpur,4092,3897
01-09-2020,India,Maharashtra,Nagpur,3995,3805
01-10-2020,India,Maharashtra,Nagpur,3990,3800
01-11-2020,India,Maharashtra,Nagpur,4011,3820
01-12-2020,India,Maharashtra,Nagpur,4011,3820
1/13/2020,India,Maharashtra,Nagpur,3971,3782
1/14/2020,India,Maharashtra,Nagpur,3954,3766
1/15/2020,India,Maharashtra,Nagpur,3989,3801
1/16/2020,India,Maharashtra,Nagpur,3995,3808
1/17/2020,India,Maharashtra,Nagpur,3999,3812
1/18/2020,India,Maharashtra,Nagpur,4019,3828
1/19/2020,India,Maharashtra,Nagpur,4019,3828
1/20/2020,India,Maharashtra,Nagpur,4015,3824
1/21/2020,India,Maharashtra,Nagpur,4006,3815
1/22/2020,India,Maharashtra,Nagpur,4004,3813
1/23/2020,India,Maharashtra,Nagpur,4002,3811
1/24/2020,India,Maharashtra,Nagpur,4015,3824
1/25/2020,India,Maharashtra,Nagpur,4055,3862
1/26/2020,India,Maharashtra,Nagpur,4055,3862
1/27/2020,India,Maharashtra,Nagpur,4076,3882
1/28/2020,India,Maharashtra,Nagpur,4069,3875
1/29/2020,India,Maharashtra,Nagpur,4049,3856
1/30/2020,India,Maharashtra,Nagpur,4086,3891
1/31/2020,India,Maharashtra,Nagpur,4077,3883
02-01-2020,India,Maharashtra,Nagpur,4118,3922
02-02-2020,India,Maharashtra,Nagpur,4118,3922
02-03-2020,India,Maharashtra,Nagpur,4090,3894
02-04-2020,India,Maharashtra,Nagpur,4050,3856
02-05-2020,India,Maharashtra,Nagpur,4029,3837
02-06-2020,India,Maharashtra,Nagpur,4055,3862
02-07-2020,India,Maharashtra,Nagpur,4066,3873
02-08-2020,India,Maharashtra,Nagpur,4093,3898
02-09-2020,India,Maharashtra,Nagpur,4093,3898
02-10-2020,India,Maharashtra,Nagpur,4086,3891
02-11-2020,India,Maharashtra,Nagpur,4065,3872
02-12-2020,India,Maharashtra,Nagpur,4055,3862
2/13/2020,India,Maharashtra,Nagpur,4083,3889
2/14/2020,India,Maharashtra,Nagpur,4083,3889
2/15/2020,India,Maharashtra,Nagpur,4120,3924
2/16/2020,India,Maharashtra,Nagpur,4120,3924
2/17/2020,India,Maharashtra,Nagpur,4097,3902
2/18/2020,India,Maharashtra,Nagpur,4122,3926
2/19/2020,India,Maharashtra,Nagpur,4163,3965
2/20/2020,India,Maharashtra,Nagpur,4177,3978
2/21/2020,India,Maharashtra,Nagpur,4254,4051
2/22/2020,India,Maharashtra,Nagpur,4276,4072
2/23/2020,India,Maharashtra,Nagpur,4276,4072
2/24/2020,India,Maharashtra,Nagpur,4374,4166
2/25/2020,India,Maharashtra,Nagpur,4297,4092
2/26/2020,India,Maharashtra,Nagpur,4284,4080
2/27/2020,India,Maharashtra,Nagpur,4267,4064
2/28/2020,India,Maharashtra,Nagpur,4267,4064
2/29/2020,India,Maharashtra,Nagpur,4185,3986
03-01-2020,India,Maharashtra,Nagpur,4185,3986
03-02-2020,India,Maharashtra,Nagpur,4205,4005
03-03-2020,India,Maharashtra,Nagpur,4226,4025
03-04-2020,India,Maharashtra,Nagpur,4334,4128
03-05-2020,India,Maharashtra,Nagpur,4328,4122
03-06-2020,India,Maharashtra,Nagpur,4431,4220
03-07-2020,India,Maharashtra,Nagpur,4417,4207
03-08-2020,India,Maharashtra,Nagpur,4417,4207
03-09-2020,India,Maharashtra,Nagpur,4390,4181
03-10-2020,India,Maharashtra,Nagpur,4425,4214
03-11-2020,India,Maharashtra,Nagpur,4372,4164
03-12-2020,India,Maharashtra,Nagpur,4365,4157
3/13/2020,India,Maharashtra,Nagpur,4214,4013
